Explicit URL,Type,Published,Is featured?,Visibility in catalog,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Parent,Categories,Name,Short description,Regular price,Description,SKU,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
https://www.myshopwala.com/product/easyeggs-cook-perfect-and-delicious-eggs/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,EggsGourmet – Cook perfect and delicious eggs - 6 EggsGourmet,"Using a two-piece design, Egglettes promises to help you make perfect boiled eggs, mini-omelettes in minutes, without worrying about messy shells and broken egg whites.

Dishwasher Safe and easy to clean!
Make delicious soft or hard boiled eggs
Choose a pack of 4, 6 or 12",39,"The most practical way to cook perfect and delicious eggs

Using a two-piece design, Egglettes promises to help you make perfect boiled eggs, without worrying about messy shells and broken egg whites.
 Dishwasher Safe and easy to clean!
 Make delicious soft or hard boiled eggs
Choose a pack of 4, 6 or 12

Boiled and delicious eggs in 3 simple steps
CRACK- Crack egg into the pod and twist on the lid
BOIL- Boil the eggs on the stovetop
POP- Pop them out of the non stick silicone pop






	
	
		SKU: N/A

	
	Category: Home & Garden",3897,"https://www.myshopwala.com/wp-content/uploads/2018/07/img1-6.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img3-6.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img4-5.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img5-6.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/easyeggs18.jpg",,,,,,,,
https://www.myshopwala.com/product/bumbumfit-tune-your-bumbum-even-when-youre-resting/,simple,1,0,hidden,taxable,1,0,0,1,,Health & Beauty,FitBum – Tune Your BumBum Even When Resting,"The FitBum Glute Coach will help you build, shape and strengthen your buttocks and hips and reduce cellulite!

Tone and leave your butt firm
Reduces cellulite
Use at home, at the gym and work",49,"ABOUT FitBum
FitBum is a Gluteus trainer that will help you build, shape and strengthen your glutes muscles and hips and reduce cellulite! It effectively stimulates the hip line, releasing pressure and raising the hip muscle using EMS pulses. Now you can easily train your buttocks anytime anywhere. And get your yummy butt!

Advanced EMS Technology
Used in celebrity treindos in the united states
Choose from 6 training modes and itemity



	
	
		SKU: N/A

	
	Category: Health & Beauty",4378,"https://www.myshopwala.com/wp-content/uploads/2018/09/img_bottom-2.png,https://www.myshopwala.com/wp-content/uploads/2018/09/img_about2-4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/09/img_about1-5.jpg,https://www.myshopwala.com/wp-content/uploads/2018/09/bumbumfit2.jpg",,,,,,,,
https://www.myshopwala.com/product/fitbelt-take-your-belongings-with-you-while-you-exercise/,variable,1,0,hidden,taxable,1,0,0,1,,Health & Beauty,FitnessBelt – Take Your Belongings with You while You Exercise,"Are you tired of holding your phone in your hand while running? Give freedom to your movements and safe your BathBomb with FitnessBelt.

Hand free solution
Stays tight around your waist
Makes your training more comfortable",,"ABOUT FitnessBelt
FitnessBelt is perfect for storing your BathBomb during large crowd events, gatherings, sports or water-related activities etc. FitnessBelt has a storage bag, two openings, and a hidden hanging buckle. Great for phone, keys, wallet, credit cards, business cards.
1. Ultra light material
2. Smartphone fit
3. Quick drying


	
	
		SKU: N/A

	
	Category: Health & Beauty",4491,"https://www.myshopwala.com/wp-content/uploads/2018/10/fitbelt5.jpg,https://www.myshopwala.com/wp-content/uploads/2018/10/img_about1-1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/10/img_about2-1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/10/img_about3-1.jpg",Color,"Black,Green",1,1,Size,"L,M,S",1,1
https://www.myshopwala.com/product/fitbelt-take-your-belongings-with-you-while-you-exercise/,variation,1,0,hidden,taxable,1,0,0,0,4491,,"FitnessBelt – Take Your Belongings with You while You Exercise - Black, L",,29,,,,Color,Black,0,1,Size,L,0,1
https://www.myshopwala.com/product/fitbelt-take-your-belongings-with-you-while-you-exercise/,variation,1,0,hidden,taxable,1,0,0,0,4491,,"FitnessBelt – Take Your Belongings with You while You Exercise - Black, M",,29,,,,Color,Black,0,1,Size,M,0,1
https://www.myshopwala.com/product/fitbelt-take-your-belongings-with-you-while-you-exercise/,variation,1,0,hidden,taxable,1,0,0,0,4491,,"FitnessBelt – Take Your Belongings with You while You Exercise - Black, S",,29,,,,Color,Black,0,1,Size,S,0,1
https://www.myshopwala.com/product/fitbelt-take-your-belongings-with-you-while-you-exercise/,variation,1,0,hidden,taxable,1,0,0,0,4491,,"FitnessBelt – Take Your Belongings with You while You Exercise - Green, L",,29,,,,Color,Green,0,1,Size,L,0,1
https://www.myshopwala.com/product/fitbelt-take-your-belongings-with-you-while-you-exercise/,variation,1,0,hidden,taxable,1,0,0,0,4491,,"FitnessBelt – Take Your Belongings with You while You Exercise - Green, M",,29,,,,Color,Green,0,1,Size,M,0,1
https://www.myshopwala.com/product/fitbelt-take-your-belongings-with-you-while-you-exercise/,variation,1,0,hidden,taxable,1,0,0,0,4491,,"FitnessBelt – Take Your Belongings with You while You Exercise - Green, S",,29,,,,Color,Green,0,1,Size,S,0,1
https://www.myshopwala.com/product/smartbags-save-space-in-your-kitchen-and-keep-your-aliments-fresh/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,FlexyBags – SAVE SPACE IN YOUR KITCHEN AND KEEP YOUR ALIMENTS FRESH! - 3 Units,"Forget about spending money on plastic bags, never again have fruits with odor. These reusable silicone bags will replace all the other bags, will keep your fridge neat and odor-free!

Hermetic seal
Heat and cold resistant material
Versatile and practical",39,"FlexyBags are made of 100% pure platinium silicone. They are sustainable alternatives to plastic bags. These reusable storage bags are made of silicone that can withstand cold temperatures from as low as -58°F to hot temperatures up to 482°F. The good news is that these bags are not only for food, but you can also hold your cosmetics or toiletries there.

Easily Cleaned
Space Saving
Eco-friendly



	
	
		SKU: N/A

	
	Category: Home & Garden",6262,"https://www.myshopwala.com/wp-content/uploads/2019/08/smartbags6.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/smartbags.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/smartbags1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/smartbags4.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/smartbags5.jpg",,,,,,,,
https://www.myshopwala.com/product/petgroomer-remove-uncomfortable-fur-knots-from-your-pet/,simple,1,0,hidden,taxable,1,0,0,1,,Uncategorized>Health & Beauty,FriendlyGroomer – Remove Uncomfortable Fur Knots from Your Pet,"Did you know that fur knots are painful and unconfotable for you pets ? FriendlyGroomer is here to help you. When you hit a knot, simply press the red button.

Get rid of knots without causing discomfort
Rolling blades cut the knots
Give your dog a shiny coat without visiting the salon!",59,"About FriendlyGroomer
When knots are removed by pulling, it puts pressure on the pet's skin, which is often, already irritated if it is near a knot. FriendlyGroomer removes knots in a different way. The motorized blades inside will safely cut the knot without having to pull as hard as you would do it with a common brush. When you find a knot, simply back off a little, press the ON button and move the comb towards the knot slowly allowing it to cut.

Recommended and approved by vets
Safety teeth prevent blade from contact with skin
No pain or discomfort



	
	
		SKU: N/A

	
	Categories: Uncategorized, Health & Beauty",4523,"https://www.myshopwala.com/wp-content/uploads/2018/10/img_about1-3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/10/img_about-3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/10/img_about2-3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/10/img_about3-3.jpg",,,,,,,,
https://www.myshopwala.com/product/petfriend-trim-your-pet-nails/,simple,1,0,hidden,taxable,1,0,0,1,,Health & Beauty>Home & Garden,FriendlyTrimmer- Trim your pet nails,"Animals need to take care of their nails constantly. The way dogs and cats try to file their nails naturally is not enough to monitor the size of the nails. The well-known nail clippers tend to cut the nail too much and this can cause injuries or imprecise cuts which makes your dog or cat more exposed to infections that can bring complications in the future.

Used by veterinarians
Quick, easy and painless
For dogs and cats",39,"The most safe, easy and fast way to trim your pet nails
Animals need to take care of their nails constantly. The way dogs and cats try to file their nails naturally is not enough to monitor the size of the nails. The well-known nail clippers tend to cut the nail too much and this can cause injuries or imprecise cuts which makes your dog or cat more exposed to infections that can bring complications in the future.

Used by veterinarians
Quick, easy and painless
For dogs and cats




Small details make a difference




THE WHEEL
The wheel gently removes the layers of excess nail without being abrasive.


THE SAFETY CAP
The safety cap has an opening to insert the nail, it provides effective protection during the rotation of the file.


REPLACEABLE FILES
It comes with three replacement files, which will allow you to use it over time.








	
	
		SKU: N/A

	
	Categories: Health & Beauty, Home & Garden",4106,"https://www.myshopwala.com/wp-content/uploads/2018/08/img2-4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/08/img1-1-1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/08/img1-3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/08/img3-2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/08/img4-4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/08/img5.png,https://www.myshopwala.com/wp-content/uploads/2018/08/special-offer-1.jpg",,,,,,,,
https://www.myshopwala.com/product/brushee-childish-toothbrush-that-is-fun-safe-and-healthier-for-teeth-and-gums/,variable,1,0,hidden,taxable,1,0,0,1,,Health & Beauty,"FunBrush – Childish Toothbrush That is Fun, Safe and Healthier For Teeth and Gums!","This new ultrasonic toothbrush is being pointed out as the oral hygiene device of the century! If you have never heard of it, keep reading and cross off your calendar those visits to your dentist!",,"It's called FunBrush, and it's the only sonic toothbrush that provides deep cleansing to the whole mouth!

Covering 360º, the FunBrush sonic technology essentially brushes all teeth simultaneously, in a smart way, and without using hands. And that's not all…
The brushing force of the FunBrush is soft but effective enough to counter the plaque built up on teeth, keeping gums free of damage and preventing teeth from becoming sensitive to cold or hot temperatures.
Unlike other toothbrushes that only scrape the teeth, which damages the enamel and leaves bacteria behind, FunBrush can reach all teeth, countering plaque even in the most difficult corners of the mouth.


	
	
		SKU: N/A

	
	Category: Health & Beauty",6024,"https://www.myshopwala.com/wp-content/uploads/2019/06/image.png,https://www.myshopwala.com/wp-content/uploads/2019/06/brushee4-1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/brushee5.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/brushee.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/brushee1-1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/brushee2-1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/brushee3-1.jpg",Size,"3 TO 7 YEARS OLD,7 TO 12 YEARS OLD",1,1,,,,
https://www.myshopwala.com/product/brushee-childish-toothbrush-that-is-fun-safe-and-healthier-for-teeth-and-gums/,variation,1,0,hidden,taxable,1,0,0,0,6024,,"FunBrush – Childish Toothbrush That is Fun, Safe and Healthier For Teeth and Gums! - 3 TO 7 YEARS OLD",,77,,,,Size,3 TO 7 YEARS OLD,0,1,,,,
https://www.myshopwala.com/product/brushee-childish-toothbrush-that-is-fun-safe-and-healthier-for-teeth-and-gums/,variation,1,0,hidden,taxable,1,0,0,0,6024,,"FunBrush – Childish Toothbrush That is Fun, Safe and Healthier For Teeth and Gums! - 7 TO 12 YEARS OLD",,77,,,,Size,7 TO 12 YEARS OLD,0,1,,,,
https://www.myshopwala.com/product/hairclean-remove-pets-hair-from-furniture-carpets-and-cars-with-ease/,simple,1,0,hidden,taxable,1,0,0,1,,Health & Beauty>Home & Garden,"FurCleaner – REMOVE PET'S HAIR FROM FURNITURE, CARPETS AND CARS WITH EASE!","Your pet likes laying down on the sofa or accompanying you in the car? You are tired of having to clean their fur FOR HOURS? We solved this problem for you!

Works on any pet hair
Easy to use
100% cleanness",39,"The textured pattern works on a wide range of fabric types without damaging surfaces, fabric, or your personal items. The pet hair sticks to the electrostatic block like magic, picking up fine hairs and thick undercoat with minimal effort.

Electrostatic block
Convenient size
Great effect




	
	
		SKU: N/A

	
	Categories: Health & Beauty, Home & Garden",4930,"https://www.myshopwala.com/wp-content/uploads/2018/11/haircleaner4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/haircleaner1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/haircleaner2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/haircleaner3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/haircleaner5.jpg",,,,,,,,
https://www.myshopwala.com/product/smartboard-a-must-have-multifunctional-cutting-board-for-your-kitchen/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,GenieBoard –  A MUST-HAVE MULTIFUNCTIONAL CUTTING BOARD FOR YOUR KITCHEN,"Do you face inconvenience, water waste and limitation when you are preparing for cooking? NOT ANYMORE! With our GenieBoard you can organize your kitchen and make cooking a breeze!

Non-slip design
Bottom mat design
Stain resistant",49,"GenieBoard is a foldable multifunctional chopping board
…which is designed to keep your kitchen top neat and clean. Its foldable design allows you to hold and wash your cut food while draining out the water through the filter simultaneously. No additional bowl needed while saving water at the same time. It can be used as a cutting board after folding or vegetable washing basket and drain basket after opening. Integrated plug and drainer, simply twist plug to drain water. Non-slip design at the bottom can keep the dishpan steady and firmly. GenieBoard is suitable for indoor kitchen & outdoor activities, such as traveling, camping, BBQ and campsite cleanup, easy to take anyplace.

Draining system
Easy to clean
Space-saving design



	
	
		SKU: N/A

	
	Category: Home & Garden",6285,"https://www.myshopwala.com/wp-content/uploads/2019/08/smartboard18.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/smartboard12.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/smartboard13.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/smartboard8-1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/smartboard11.jpg",,,,,,,,
https://www.myshopwala.com/product/smartcut-the-simplest-way-to-cut-foods/,simple,1,0,hidden,taxable,1,0,0,1,,Uncategorized,GenieCut- The Simplest Way to Cut Foods,"Scissor Knife with Integrated Cutting Board – The Simplest Way to Cut Foods
Cut your food directly onto the container, pan, dishes, pots, platters, etc. fast, practical, hygienic and safe with knife 2 in 1 slicer food shear cutter! It helps you cut your food up to 10 times faster than with a conventional knife.

End up with dirt in the kitchen
Safe, convenient and fast
Easy to clean",29,"Scissor Knife with Integrated Cutting Board – The Simplest Way to Cut Foods
Cut your food directly onto the container, pan, dishes, pots, platters, etc. fast, practical, hygienic and safe with knife 2 in 1 slicer food shear cutter! It helps you cut your food up to 10 times faster than with a conventional knife.

End up with dirt in the kitchen
Safe, convenient and fast
Easy to clean

GenieCut is the perfect accessory for

Cut vegetables directly into container
Cut Fruit without Dirt
Cut chicken for your salads







	
	
		SKU: N/A

	
	Category: Uncategorized",3857,"https://www.myshopwala.com/wp-content/uploads/2018/07/img1-4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img2-4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img3-4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img4-3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img5-4.jpg",,,,,,,,
https://www.myshopwala.com/product/magicdry-easy-and-discreet-way-to-dry-clothes/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,GenieDryer – Easy And Discreet Way To Dry Clothes,"Wondering how to hang yout wet clothes without occupying much space ? Is the clothesline one of the messy things at your house ?

Sleek and compact design
Easy to set up
2 meters long when expanded",59,"This awesome futuristic device is here to take the responsibility for your laundry. Drying clothes on the winter is always a hard challenge and occupies a lot of space. GenieDryer is the easiest, smallest and discreet way to dry clothes on interiors. Keep your laundry tidy and forget about mess.

2 meters long when expanded
Rustproof Stainless steel
Discreet and space saving



	
	
		SKU: N/A

	
	Category: Home & Garden",4636,"https://www.myshopwala.com/wp-content/uploads/2018/11/img_about2-2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about-2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about1-2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about3-2.jpg",,,,,,,,
https://www.myshopwala.com/product/smartgrill-never-let-your-grills-stick-fall-or-burn/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,"GenieGrill- NEVER LET YOUR GRILLS STICK, FALL OR BURN!","The non-stick Mintiml Grill Mats are perfect when cooking at home, and also ideal for cookouts in parks and campgrounds to provide an instantly clean surface to cook on. Instead of BBQ sauce causing food to stick and become mangled or burnt, it will flip over easily to remain intact, and cook to perfection.

Washable and reusable
SAFE
Perfect for any grill",29,"The non-stick Mintiml Grill Mats are perfect when cooking at home, and also ideal for cookouts in parks and campgrounds to provide an instantly clean surface to cook on. Instead of BBQ sauce causing food to stick and become mangled or burnt, it will flip over easily to remain intact, and cook to perfection.

Washable and reusable
SAFE
Perfect for any grill


STICKY GRILL IN 3 SIMPLE STEPS

Place the GenieGrill on the grid
On top place the food evenly
Tasty grilled food without sticking



	
	
		SKU: N/A

	
	Category: Home & Garden",3822,"https://www.myshopwala.com/wp-content/uploads/2018/07/img1-2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img2-2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img3-2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img4-2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img5-2.jpg",,,,,,,,
https://www.myshopwala.com/product/smartlitter-this-invention-made-my-cat-stop-from-tracking-litter-everywhere/,simple,1,0,hidden,taxable,1,0,0,1,,Uncategorized>Home & Garden,GenieLitter – This Invention Made My Cat Stop from Tracking Litter Everywhere,Meet the new clever mat that cat owners around the world are already adopting and and know why it's receiving!,49,"Its called GenieLitter and its a honeycombed, dual-layer designed mat that will end with litter all over your house!
GenieLitter is specially deisgned to keep the litter area clean in three different ways. When your cat go out of the box and start scratching around to clean their paws, practically all stray litter is captured by the GenieLitter.


	
	
		SKU: N/A

	
	Categories: Uncategorized, Home & Garden",5994,"https://www.myshopwala.com/wp-content/uploads/2019/06/smartlitter9.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartlitter1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartlitter4.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartlitter5..jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartlitter7.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartlitter10.jpg",,,,,,,,
https://www.myshopwala.com/product/smartmusic-turn-all-your-audio-devices-into-wireless-devices/,simple,1,0,hidden,taxable,1,0,0,1,,Automobiles & Motocycle>TV & Audio,GenieMusic – Turn All Your Audio Devices  into Wireless Devices,"Turn all your audio devices, Into Wireless Devices
GenieMusic is a small and portable device that ends with all the annoying cables of your devices and allows you to listen to music whenever and wherever you want freely, and wirelessy.",29,"HIGH-TECH PRODUCT
What is it ?
GenieMusic is a bluetooth device that allows you to listen to music from your smartphone, tablet, laptop, car or other stereo device without any cable disturbing you.
How does it work ?
It is very simple, just connect the GenieMusic to any auxiliary input, and pair via bluetooth with your mobile phone, tablet or laptop. In less than 30 seconds you'll be listening to music without cables jamming.
Save lots of money
With GenieMusic you will not need to buy new, expensive, wired phones and speakers. GenieMusic will turn your powerful handsets into wireless devices.
YOUR HANDS FREE SISTEM
With GenieMusic, you turn your car stereo into a hands-free system! Now you do not have to worry about your safety anymore. Answer calls, and let you and your friends listen to music from any cell phone directly in your vehicle.


	
	
		SKU: N/A

	
	Categories: Automobiles & Motocycle, TV & Audio
	Tag: music product",3603,"https://www.myshopwala.com/wp-content/uploads/2018/05/device.png,https://www.myshopwala.com/wp-content/uploads/2018/05/use-1.png,https://www.myshopwala.com/wp-content/uploads/2018/05/use-2.png,https://www.myshopwala.com/wp-content/uploads/2018/05/use-3.jpg",,,,,,,,
https://www.myshopwala.com/product/smartscale-the-most-innovative-digital-weight-scale-in-the-world/,simple,1,0,hidden,taxable,1,0,0,1,,Electrical & Tools>Health & Beauty,GenieScale – THE MOST INNOVATIVE DIGITAL WEIGHT SCALE IN THE WORLD!,"A long time ago the scale only stated the weight with a cheeky pointer. This new scale lets you get in shape without spending money, going to the gym or needing new equipment.",97,"The GenieScale is the newest body scale which aims to serve as body fat management expert. It is lightweight and doesn't take up too much space in a room. It is super easy to connect to phone. It keeps track of one's weight, BMI, body fat, body water, skeletal muscle, muscle mass, bone mass, protein, and gives one's metabolic age.

LED screen
Health regulator system
Compact size



	
	
		SKU: N/A

	
	Categories: Electrical & Tools, Health & Beauty",5097,"https://www.myshopwala.com/wp-content/uploads/2018/12/smartscale3-1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/12/smartscale1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/12/smartscale2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/12/smartscale3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/12/smartscale4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/12/smartscale3-1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/12/smartscale11.jpg",,,,,,,,
https://www.myshopwala.com/product/smartsealer-the-new-way-to-seal-save-food/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,GenieSealer – The New Way to Seal & Save Food!,"Stop Wasting Money & Food! Lock In Freshness and Preserve All Your Favourite Foods! Say goodbye to manual pump-down. Great Home Fresh Seal Vacuum Sealer makes Air-Tight With The Press Of A Button.
Save Money! Bags are REUSABLE!
Cordless, Compact And Easy To Use
Air-Tight With The Press Of A Button",49,"GenieSealer-is the best gadget you can have for your kitchen. A vacuum seal on your leftovers will guarantee it still is fresh whenever you want it. Not to mention, it helps to keep your groceries for far longer than it's sell-by date and consequently save you money.Keep things more organized, fresher, and for far longer with the Handheld Food Vacuum GenieSealer.

Small Size, Wide Use
Simple & Safe
Reusable



	
	
		SKU: N/A

	
	Category: Home & Garden",6008,"https://www.myshopwala.com/wp-content/uploads/2019/06/smartsealer1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartsealer3.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartsealer4.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartsealer6.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartsealer8.jpg,https://www.myshopwala.com/wp-content/uploads/2019/06/smartsealer9.jpg",,,,,,,,
https://www.myshopwala.com/product/smartshave-shave-all-your-back-hair-in-seconds/,simple,1,0,hidden,taxable,1,0,0,1,,Health & Beauty,GenieShave- Shave all your back hair in seconds!,"SHAVE ALL YOUR BACK HAIR IN SECONDS…
You no longer want to use waxing, chemicals, creams; even asking your partner to shave it for you.",29,"ABOUT GenieShave
GenieShaver is the “do it yourself” back shaver, it goes where common razors don't, its painless and it works wet or dry! GenieShave uses pantented DryGlide safety blades, a long ergonomic grip that can be gripped from various positions so you can reach anywhere in the back.

Shave in seconds – 4.5 “wide blade maximizes the amount of area covered with each stroke.
Smooth Shave – Our patented DryGlide blades allow you to shave wet or dry.
Works in all body – Ultra-versatile blade head detaches conveniently so you can easily shave off any part of your body.



	
	
		SKU: N/A

	
	Category: Health & Beauty",4019,"https://www.myshopwala.com/wp-content/uploads/2018/08/device.jpg,https://www.myshopwala.com/wp-content/uploads/2018/08/device_2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/08/state_before3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/08/state_after3.jpg",,,,,,,,
https://www.myshopwala.com/product/furfurglove-no-more-hairs-from-your-dog-or-cat/,simple,1,0,hidden,taxable,1,0,0,1,,Health & Beauty>Home & Garden,GentleBrusher- No more hairs from your dog or cat,"No more hairs from your dog or cat in your place and your clothes
The safest and most gentle way to remove all loose hairs from your dog, or cat.",29,"FutFur Glove is the new pet glove that massages, while the over 175 soft silicone grooming tips reach deep down to loosen and lift away hair, dirt and debris from under and off their coat like a magnet. Plus, the flexible grooming tips massage and stimulate the skin for a shiny, healthy top coat.

Loosens and lifts away hair from both under and top coat
Minimizes shedding, keeping you and your house clean
Go deeper and reach places hair hides
Hair sticks to the glove — simply peel off and throw hair away
Perfect for long, short and curly haired dogs and cats


No more hairs from your dog or cat in your place and your clothes
The safest and most gentle way to remove all loose hairs from your dog, or cat.


	
	
		SKU: N/A

	
	Categories: Health & Beauty, Home & Garden",3846,"https://www.myshopwala.com/wp-content/uploads/2018/07/banner-1.png,https://www.myshopwala.com/wp-content/uploads/2018/07/about.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/all.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/product-1.jpg",,,,,,,,
https://www.myshopwala.com/product/softgroomer-pet-care-brush-that-addresses-shedding-bad-odors-skin-allergies/,simple,1,0,hidden,taxable,1,0,0,1,,Uncategorized,"GentleGroomer – Pet Care Brush That Addresses Shedding, Bad Odors, Skin Allergies","For those who can't take their animal to the vet, GentleGroomer is an excellent tool that will make the fur of your dog pretty and healthy – GentleGroomer was designed by veterinarians, and now this tool being recommended all over the world. Invest in the health of your pet because it is your best friend.",59,"GentleGroomer is
…the safest way of removing matted hair from of our four-legged friends, at home!
Unlike regular brushes, which only haul the fur and irritate the skin GentleGroomer gets rid of knots without any pressure and without hurting pets.
What makes GentleGroomer  so special and efficient are the motorized blades in its interior that removes every knot safely.
The benefits of GentleGroomer  go way beyond leaving the fur of your animal pretty and shining. When the knots are removed, you are protecting your dog from diseases and skin infections, which are often the major reason behind odors and hair loss.
Another great news if you don't like your house full of hair and smelling dog.
And if you're worried about the rotating blades, don't be. GentleGroomer  blade technology was designed by a veterinary team and undoubtedly is completely safe.


	
	
		SKU: N/A

	
	Category: Uncategorized",6325,"https://www.myshopwala.com/wp-content/uploads/2019/08/petgroomer6.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/petgroomer7.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/img_about5.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/petgroomer8.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/petgroomer.jpg",,,,,,,,
https://www.myshopwala.com/product/softtouch-remove-all-your-unwated-hairs-without-any-pain/,simple,1,0,hidden,taxable,1,0,0,1,,Electrical & Tools>Health & Beauty,GentleTouch – REMOVE ALL YOUR UNWATED HAIRS WITHOUT ANY PAIN!,"With active light technology the GentleTouch will remove all your unwanted hair in your body by the root without pain leaving your skin smooth to the touch!

No regrowth for weeks
Quick and easy clean up with a brush
No pain and redness at all",39,"This new innovation in technology will leave your skin feeling smooth. GentleTouch is a depilatory machine with active light technology,removes any unwanted hair from your body instantly without any pain.Simply press the button to turn on the active light technology and use GentleTouch in the area you want to shave. In less than 5 seconds you will be ready to remove all your hairs.

Fast, efficient hair removal
Remove very short hairs
Pain reduction technology




	
	
		SKU: N/A

	
	Categories: Electrical & Tools, Health & Beauty",4977,"https://www.myshopwala.com/wp-content/uploads/2018/12/softtouch1...jpg,https://www.myshopwala.com/wp-content/uploads/2018/12/softtouch2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/12/softtouch3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/12/softtouch4.jpg",,,,,,,,
